"","group","id","baselang","block","itemnum","currtrial","trialtype","condition","locationcrit","cstype","csdetail","lentwobefore","lenonebefore","lencrit","lenoneafter","lentwoafter","lenthreeafter","Sentence..or.sentence.MD5.","Reading.time_-2","Reading.time_-1","Reading.time_0","Reading.time_1","Reading.time_2","Reading.time_3","Parameter_-2","Parameter_-1","Parameter_0","Parameter_1","Parameter_2","Parameter_3","Value_-2","Value_-1","Value_0","Value_1","Value_2","Value_3","Flankercongruency","FlankerRT","Flanktimeout","FlankerAcc","Flankercorrect_response","QuestionRT","QuestionAcc","Questioncorrect_response"
"6586","1","H2700","English",2,322,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",13,3,5,3,10,2,"Los inquilinos notaron que los electricistas han fixed the powerlines in the building.",191,392,289,215,264,224,"6","7","8","9","10","11","electricistas","han","fixed","the","powerlines","in","Incong",471,"NO",0,"J",1651,1,"J"
"6587","1","H2700","English",2,328,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",8,3,4,6,3,5,"The trainer reviewed the rule before the match.",255,224,238,194,192,400,"3","4","5","6","7","8","reviewed","the","rule","before","the","match.","Cong",721,"NO",1,"F",1589,1,"J"
"6588","1","H2700","English",2,333,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,5,2,3,5,"La mujer tiró la stone in the ocean.",207,192,184,176,168,184,"3","4","5","6","7","8","tiró","la","stone","in","the","ocean.","Cong",399,"NO",1,"F",1263,1,"J"
"6589","1","H2700","English",2,338,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",7,3,4,7,3,6,"The couple watched the snow through the window.",192,217,175,169,167,280,"3","4","5","6","7","8","watched","the","snow","through","the","window.","Cong",358,"NO",1,"J",1013,1,"F"
"6590","1","H2700","English",2,343,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",4,3,6,6,3,4,"The translator lost the pencil before the exam.",177,193,183,168,185,200,"3","4","5","6","7","8","lost","the","pencil","before","the","exam.","Incong",331,"NO",0,"F",1433,1,"J"
"6591","1","H2700","English",2,348,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,8,4,7,5,4,"The manager noticed that the tourists have enjoyed their stay in the hotel.",191,176,208,223,201,184,"5","6","7","8","9","10","the","tourists","have","enjoyed","their","stay","Incong",504,"NO",1,"F",1475,1,"F"
"6592","1","H2700","English",2,351,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,11,3,9,3,5,"The boss announced that the secretaries are notifying the media about the strike.",175,177,184,160,168,200,"5","6","7","8","9","10","the","secretaries","are","notifying","the","media","Cong",660,"NO",1,"F",1373,1,"J"
"6593","1","H2700","English",2,357,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,7,4,9,4,5,"El entrenador mencionó que los atletas have practiced five hours a day.",192,183,185,184,177,183,"5","6","7","8","9","10","los","atletas","have","practiced","five","hours","Cong",476,"NO",1,"J",1947,1,"J"
"6594","1","H2700","English",2,362,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,7,3,8,3,7,"El entrenador dijo que los atletas are ignoring the remarks from the opposing team.",175,193,176,175,177,193,"5","6","7","8","9","10","los","atletas","are","ignoring","the","remarks","Cong",404,"NO",1,"F",1416,1,"F"
"6595","1","H2700","English",2,365,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,8,4,7,5,5,"The announcer said that the trainers have reached their goals with the players.",184,199,161,176,216,144,"5","6","7","8","9","10","the","trainers","have","reached","their","goals","Cong",530,"NO",1,"F",1612,0,"F"
"6596","1","H2700","English",2,371,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,3,6,2,3,6,"The workers built the bridge in two months.",208,184,184,160,169,175,"3","4","5","6","7","8","built","the","bridge","in","two","months.","Cong",518,"NO",1,"J",2305,1,"F"
"6597","1","H2700","English",2,376,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","fem",5,3,3,4,3,9,"The politician ended the war with his emotional speech.",185,184,175,177,177,167,"3","4","5","6","7","8","ended","the","war","with","his","emotional","Incong",560,"NO",1,"F",2176,0,"J"
"6598","1","H2700","English",2,382,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",6,4,8,3,7,4,"The magazine indicated that the actors have answered the letters from their fans.",240,232,169,185,158,160,"6","7","8","9","10","11","actors","have","answered","the","letters","from","Cong",550,"NO",1,"F",2129,1,"F"
"6599","1","H2700","English",2,388,"CS","Sentence","II_Flanker_Sent",7,"progressive","aux",3,9,3,11,3,5,"El presidente anunció que los senadores are negotiating the terms of the agreement.",201,190,177,153,175,160,"5","6","7","8","9","10","los","senadores","are","negotiating","the","terms","Incong",545,"NO",1,"F",1179,1,"F"
"6600","1","H2700","English",2,393,"CS","Sentence","II_Flanker_Sent",5,"det-noun","fem",7,2,4,2,3,4,"Mi hija arregló la wall in her room.",192,176,176,167,177,151,"3","4","5","6","7","8","arregló","la","wall","in","her","room.","Incong",566,"NO",1,"J",1173,1,"J"
"6601","1","H2700","English",2,398,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",11,3,9,3,12,2,"The principal affirmed that the technicians are repairing the photocopiers in the school library.",224,191,177,192,192,168,"6","7","8","9","10","11","technicians","are","repairing","the","photocopiers","in","Cong",384,"NO",1,"J",2338,0,"F"
"6602","1","H2700","English",2,403,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",11,5,9,3,11,3,"El editor notó que los voluntarios están arranging the photographs for the Entertainment section.",160,176,159,176,177,176,"6","7","8","9","10","11","voluntarios","están","arranging","the","photographs","for","Incong",452,"NO",1,"J",1505,1,"J"
"6603","1","H2700","English",2,409,"CS","Sentence","II_Flanker_Sent",8,"progressive","part",10,5,8,3,7,0,"El astrónomo confirma que los asteroides están changing the weather.",192,176,176,168,168,NA,"6","7","8","9","10",NA,"asteroides","están","changing","the","weather.",NA,"Incong",700,"NO",1,"J",1228,1,"J"
"6604","1","H2700","English",2,417,"Mono","Sentence","CC_Flanker_Sent",8,"perfect","part",11,4,8,3,4,3,"The principal said that the instructors have prepared the exam for the students.",184,184,175,257,199,177,"6","7","8","9","10","11","instructors","have","prepared","the","exam","for","Cong",467,"NO",1,"F",1709,1,"F"
"6605","1","H2700","English",2,422,"Mono","Sentence","IC_Flanker_Sent",7,"progressive","aux",3,8,3,8,3,11,"The general mentioned that the veterans are enjoying the celebration in their honor.",192,183,177,183,185,167,"5","6","7","8","9","10","the","veterans","are","enjoying","the","celebration","Incong",559,"NO",1,"J",2441,0,"F"
"6606","1","H2700","English",2,431,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",3,3,11,4,5,10,"The team won the competition with great difficulty.",175,177,184,168,177,158,"3","4","5","6","7","8","won","the","competition","with","great","difficulty.","Incong",587,"NO",1,"J",2298,1,"J"
"6607","1","H2700","English",2,434,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",10,3,7,5,7,2,"The students noticed that the professors are placing their quizzes on the bookshelf.",169,167,185,176,176,168,"6","7","8","9","10","11","professors","are","placing","their","quizzes","on","Cong",558,"NO",1,"F",1771,0,"J"
"6608","1","H2700","English",2,440,"CS","Sentence","II_Flanker_Sent",7,"perfect","aux",3,11,4,9,5,8,"El psiquiatra afirmó que los prisioneros have justified their behavior in the session.",185,168,183,184,200,193,"5","6","7","8","9","10","los","prisioneros","have","justified","their","behavior","Incong",743,"NO",1,"J",1840,1,"J"
"6609","1","H2700","English",2,445,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",5,2,12,4,3,4,"La familia buscó el neighborhood with the best neighbors.",176,176,168,183,177,168,"3","4","5","6","7","8","buscó","el","neighborhood","with","the","best","Cong",377,"NO",1,"F",1972,1,"J"
"6610","1","H2700","English",2,451,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",4,3,4,2,3,7,"The magician read the mind of the skeptic.",184,177,176,168,175,160,"3","4","5","6","7","8","read","the","mind","of","the","skeptic.","Cong",633,"NO",1,"F",2005,1,"J"
"6611","1","H2700","English",2,459,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",7,4,10,3,4,3,"The accountant believes that the bankers have negotiated the loan for the clients.",168,176,168,169,168,159,"6","7","8","9","10","11","bankers","have","negotiated","the","loan","for","Incong",589,"NO",1,"J",2606,1,"F"
"6612","1","H2700","English",2,462,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","masc",5,3,5,2,4,3,"The student wrote the essay in just one hour.",176,159,184,169,159,161,"3","4","5","6","7","8","wrote","the","essay","in","just","one","Cong",545,"NO",1,"J",1580,1,"F"
"6613","1","H2700","English",2,467,"CS","Sentence","CI_Flanker_Sent",8,"progressive","part",11,5,10,5,11,3,"La estilista confirmó que los diseñadores están organizing their collections for the fashion show.",175,177,168,167,177,176,"6","7","8","9","10","11","diseñadores","están","organizing","their","collections","for","Cong",402,"NO",1,"F",1856,1,"F"
"6614","1","H2700","English",2,472,"Mono","Sentence","IC_Flanker_Sent",11,"det-noun","masc",5,3,7,10,0,0,"The cafeteria began to cook more healthy dishes after the parents complained.",168,168,167,152,NA,NA,"9","10","11","12",NA,NA,"after","the","parents","complained.",NA,NA,"Incong",449,"NO",0,"J",1732,1,"J"
"6615","1","H2700","English",2,479,"CS","Sentence","CI_Flanker_Sent",10,"det-noun","masc",1,3,6,2,5,7,"Una avalancha en la montaña casi atrapa a los hikers in their shelter.",151,177,144,160,159,161,"8","9","10","11","12","13","a","los","hikers","in","their","shelter.","Cong",372,"NO",1,"J",5792,0,"J"
"6616","1","H2700","English",2,482,"Mono","Sentence","IC_Flanker_Sent",8,"perfect","part",9,4,7,3,5,2,"The family noticed that the gardeners have planted the trees in the backyard.",168,177,175,159,177,168,"6","7","8","9","10","11","gardeners","have","planted","the","trees","in","Incong",746,"NO",1,"F",2125,1,"F"
"6617","1","H2700","English",2,487,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",7,2,6,4,3,7,"El granjero recogió el cotton with the complex machine.",194,175,200,199,184,169,"3","4","5","6","7","8","recogió","el","cotton","with","the","complex","Incong",515,"NO",1,"F",1978,0,"F"
"6618","1","H2700","English",2,492,"Mono","Sentence","IC_Flanker_Sent",8,"progressive","part",10,3,7,3,7,2,"The reporter affirmed that the scientists are testing the vaccine on rats.",176,185,160,151,176,169,"6","7","8","9","10","11","scientists","are","testing","the","vaccine","on","Incong",532,"NO",1,"F",1663,1,"J"
"6619","1","H2700","English",2,498,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",11,3,6,5,7,3,"El carcelero dijo que los prisioneros han washed their clothes for the week.",169,184,168,176,176,183,"6","7","8","9","10","11","prisioneros","han","washed","their","clothes","for","Cong",581,"NO",1,"F",1298,1,"J"
"6620","1","H2700","English",2,503,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","masc",6,2,6,4,3,7,"Mi madre plantó el garden over the weekend.",232,225,223,185,184,176,"3","4","5","6","7","8","plantó","el","garden","over","the","weekend.","Cong",468,"NO",1,"F",1420,0,"F"
"6621","1","H2700","English",2,508,"CS","Sentence","CI_Flanker_Sent",8,"perfect","part",14,3,8,3,10,4,"El vendedor confirmó que los coleccionistas han imported the sculptures from India.",175,169,167,192,192,169,"6","7","8","9","10","11","coleccionistas","han","imported","the","sculptures","from","Cong",347,"NO",1,"J",1357,1,"J"
"6622","1","H2700","English",2,513,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",5,2,6,4,3,4,"La maestra buscó la school with the best classrooms.",200,209,167,184,169,151,"3","4","5","6","7","8","buscó","la","school","with","the","best","Cong",375,"NO",1,"F",2585,1,"F"
"6623","1","H2700","English",2,519,"CS","Sentence","II_Flanker_Sent",8,"perfect","part",7,3,8,5,4,2,"El empleado supone que sus colegas han notified their boss of the accident.",168,176,184,160,168,160,"6","7","8","9","10","11","colegas","han","notified","their","boss","of","Incong",616,"NO",1,"F",4448,1,"F"
"6624","1","H2700","English",2,522,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,4,4,3,6,"La bebé tomó la milk from her mother.",215,208,193,175,176,176,"3","4","5","6","7","8","tomó","la","milk","from","her","mother.","Cong",504,"NO",1,"J",1879,1,"F"
"6625","2","M9041","English",1,19,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",3,3,5,4,3,8,"The pianist won the prize with his original song.",417,444,472,459,440,489,"3","4","5","6","7","8","won","the","prize","with","his","original","Incong",563,"NO",1,"J",3397,1,"F"
"6626","2","M9041","English",1,24,"Mono","Sentence","IC_Flanker_Sent",7,"perfect","aux",3,13,4,5,3,12,"The dean noticed that the receptionists have filed the applications in alphabetical order.",394,734,597,472,413,961,"5","6","7","8","9","10","the","receptionists","have","filed","the","applications","Incong",493,"NO",1,"F",2082,1,"F"
"6627","2","M9041","English",1,29,"Mono","Sentence","CC_Flanker_Sent",5,"det-noun","fem",3,3,5,2,4,7,"The wrestler won the fight in five minutes.",510,446,489,389,534,505,"3","4","5","6","7","8","won","the","fight","in","five","minutes.","Cong",521,"NO",1,"F",2099,1,"J"
"6628","2","M9041","English",1,34,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",6,2,4,2,3,7,"El ganador sintió la gaze of his jealous adversary.",683,520,479,500,247,507,"3","4","5","6","7","8","sintió","la","gaze","of","his","jealous","Cong",589,"NO",1,"F",2408,1,"F"
"6629","2","M9041","English",1,39,"CS","Sentence","CI_Flanker_Sent",11,"det-noun","masc",6,3,6,6,2,9,"Realmente%2C la silla de la cocina está sellada porque los owners bought it yesterday.",512,465,382,514,421,618,"9","10","11","12","13","14","porque","los","owners","bought","it","yesterday.","Cong",447,"NO",1,"J",5915,1,"F"
"6630","2","M9041","English",1,45,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,10,4,6,3,9,"The owner said that the architects have signed the documents for the construction.",387,391,422,426,355,387,"5","6","7","8","9","10","the","architects","have","signed","the","documents","Cong",701,"NO",1,"J",2985,0,"F"
"6631","2","M9041","English",1,50,"CS","Sentence","CI_Flanker_Sent",7,"perfect","aux",3,9,4,8,3,7,"La enfermera descubrió que los cirujanos have deceived the patient about his illness.",486,813,635,458,481,494,"5","6","7","8","9","10","los","cirujanos","have","deceived","the","patient","Cong",538,"NO",1,"J",1800,1,"F"
"6632","2","M9041","English",1,58,"CS","Sentence","II_Flanker_Sent",5,"det-noun","masc",4,2,4,3,3,9,"La muchacha tiró el bone for her energetic dog.",437,551,364,445,355,624,"3","4","5","6","7","8","tiró","el","bone","for","her","energetic","Incong",505,"NO",1,"F",1316,1,"J"
"6633","2","M9041","English",1,63,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",4,2,4,2,3,6,"La orquesta tocó la song by the German composer.",1069,367,348,515,565,409,"3","4","5","6","7","8","tocó","la","song","by","the","German","Cong",451,"NO",1,"F",1221,1,"F"
"6634","2","M9041","English",1,68,"CS","Sentence","CI_Flanker_Sent",5,"det-noun","fem",8,2,6,3,3,7,"La presidenta escribió la letter for the senator.",2549,559,452,522,505,696,"3","4","5","6","7","8","escribió","la","letter","for","the","senator.","Cong",450,"NO",1,"F",1942,1,"J"
"6635","2","M9041","English",1,74,"CS","Sentence","II_Flanker_Sent",11,"det-noun","masc",2,2,5,2,5,0,"Asombrosamente%2C el detective encontró el violín que perdió en el south of Italy.",489,540,449,433,574,NA,"9","10","11","12","13",NA,"en","el","south","of","Italy.",NA,"Incong",818,"NO",1,"J",1155,1,"J"
"6636","2","M9041","English",1,80,"Mono","Sentence","CC_Flanker_Sent",7,"progressive","aux",3,9,3,9,3,3,"The director said that the producers are preparing the set for the movie.",349,489,494,449,458,361,"5","6","7","8","9","10","the","producers","are","preparing","the","set","Cong",589,"NO",1,"F",1071,1,"J"
"6637","2","M9041","English",1,86,"Mono","Sentence","CC_Flanker_Sent",7,"perfect","aux",3,11,4,6,3,8,"The superintendent guarantees that the instructors have tested the students appropriately.",403,433,542,444,404,494,"5","6","7","8","9","10","the","instructors","have","tested","the","students","Cong",776,"NO",1,"J",2248,1,"J"
"6638","2","M9041","English",1,91,"Mono","Sentence","IC_Flanker_Sent",5,"det-noun","masc",5,3,4,2,3,9,"The athlete hated the heat of the afternoon.",474,474,448,438,362,441,"3","4","5","6","7","8","hated","the","heat","of","the","afternoon.","Incong",839,"NO",1,"F",1396,1,"J"
"6639","2","M9041","English",1,94,"Mono","Sentence","CC_Flanker_Sent",8,"progressive","part",10,3,6,3,8,2,"The supervisor mentioned that the carpenters are fixing the cabinets in the kitchen.",525,553,371,432,383,624,"6","7","8","9","10","11","carpenters","are","fixing","the","cabinets","in","Cong",683,"NO",1,"F",1108,1,"J"
"6640","2","M9041","English",1,99,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",8,3,5,4,3,7,"The young boy explored the house with his friends.",964,488,636,440,403,859,"4","5","6","7","8","9","explored","the","house","with","his","friends.","Incong",802,"NO",1,"J",1216,1,"F"
"6641","2","M9041","English",1,104,"Mono","Sentence","IC_Flanker_Sent",6,"det-noun","fem",10,3,9,2,3,5,"The old woman remembered the happiness of her youth.",477,391,323,470,379,414,"4","5","6","7","8","9","remembered","the","happiness","of","her","youth.","Incong",619,"NO",1,"F",1214,1,"J"
"6642","2","M9041","English",1,107,"Mono","Sentence","CC_Flanker_Sent",10,"det-noun","masc",2,3,9,2,3,4,"The plant supplies electricity and hires many of the residents in the city.",416,343,331,421,329,486,"8","9","10","11","12","13","of","the","residents","in","the","city.","Cong",762,"NO",1,"J",1929,1,"J"
"6643","2","M9041","English",1,113,"CS","Sentence","CI_Flanker_Sent",7,"progressive","aux",3,8,3,8,3,4,"El chef piensa que los turistas are enjoying the food at his gourmet restaurant.",511,468,509,459,396,434,"5","6","7","8","9","10","los","turistas","are","enjoying","the","food","Cong",892,"NO",1,"J",1394,1,"F"
